seconds,lat,lon,radius
3300.0,-33.123066,103.16837049999998,6840169.45
3320.0,-34.3992791,103.1704092,6840270.37
3340.0,-35.6753565,103.1750968,6840367.600000001
3360.0,-36.951293799999995,103.18264999999997,6840461.21
3380.0,-38.2270864,103.19330530000002,6840551.24
3400.0,-39.5027293,103.2073221,6840637.74
3420.0,-40.7782167,103.2249855,6840720.79
3440.0,-42.0535424,103.24660970000002,6840800.42
3460.0,-43.3286993,103.27254219999998,6840876.7
3480.0,-44.6036797,103.3031681,6840949.71
3500.0,-45.8784747,103.33891599999998,6841019.49
3520.0,-47.1530743,103.38026450000001,6841086.13
3540.0,-48.4274674,103.42774939999998,6841149.68
3560.0,-49.7016413,103.4819731,6841210.23
3580.0,-50.975581399999996,103.54361549999999,6841267.83
3600.0,-52.2492713,103.61344680000002,6841322.58
3620.0,-53.522692,103.69234360000002,6841374.53
3640.0,-54.7958218,103.78130750000003,6841423.78
3660.0,-56.068635199999996,103.88148919999998,6841470.390000001
3680.0,-57.3411031,103.9942165,6841514.44
3700.0,-58.613191099999995,104.12103100000002,6841556.01
3720.0,-59.884859,104.263732,6841595.17
3740.0,-61.156059299999995,104.42443349999996,6841632.01
3760.0,-62.4267353,104.60563619999999,6841666.59
3780.0,-63.696819399999995,104.81031960000001,6841698.99
3800.0,-64.9662299,105.04206269999997,6841729.28
3820.0,-66.2348672,105.3052022,6841757.51
3840.0,-67.5026091,105.60504349999997,6841783.7700000005
3860.0,-68.7693038,105.94814650000001,6841808.100000001
3880.0,-70.0347609,106.34271690000003,6841830.58
3900.0,-71.29873789999999,106.79915399999999,6841851.26
3920.0,-72.5609221,107.3308303,6841870.21
3940.0,-73.8209029,107.95522540000002,6841887.47
3960.0,-75.0781315,108.69561499999998,6841903.100000001
3980.0,-76.3318578,109.58365630000003,6841917.140000001
4000.0,-77.5810305,110.66346449999998,6841929.640000001
4020.0,-78.8241321,111.99826859999996,6841940.640000001
4040.0,-80.0588949,113.68170620000001,6841950.17
4060.0,-81.2817847,115.85784790000002,6841958.2700000005
4080.0,-82.487012,118.75842790000002,6841964.97
4100.0,-83.66449879999999,122.77546439999998,6841970.3
4120.0,-84.7953934,128.60784790000002,6841974.28
4140.0,-85.84151899999999,137.54810799999996,6841976.92
4160.0,-86.7207294,151.86666889999998,6841978.24
4180.0,-87.26689879999999,174.00864590000003,6841978.25
4200.0,-87.2720657,-159.0341135,6841976.95
4220.0,-86.7336614,-136.7549773,6841974.33
4240.0,-85.8585153,-122.3176613,6841970.41
4260.0,-84.8143992,-113.3067061,6841965.17
4280.0,-83.6845649,-107.43375119999999,6841958.59
4300.0,-82.5076851,-103.39240079999999,6841950.67
4320.0,-81.3028306,-100.47642669999999,6841941.38
4340.0,-80.08018249999999,-98.2900358,6841930.7
4360.0,-78.8455833,-96.5994759,6841918.600000001
4380.0,-77.6025957,-95.259542,6841905.04
4400.0,-76.3535043,-94.1759266,6841889.99
4420.0,-75.0998366,-93.2849873,6841873.41
4440.0,-73.8426503,-92.54234369999999,6841855.25
4460.0,-72.58269969999999,-91.91616289999999,6841835.47
4480.0,-71.32053669999999,-91.383049,6841814.03
4500.0,-70.0565738,-90.9254383,6841790.86
4520.0,-68.7911252,-90.529898,6841765.92
4540.0,-67.5244343,-90.18598449999999,6841739.15
4560.0,-66.25669239999999,-89.8854594,6841710.5
4580.0,-64.9880518,-89.6217381,6841679.9
4600.0,-63.718635199999994,-89.3894959,6841647.29
4620.0,-62.448542399999994,-89.1843815,6841612.600000001
4640.0,-61.1778554,-89.00280409999999,6841575.76
4660.0,-59.906642299999994,-88.841775,6841536.7
4680.0,-58.634959599999995,-88.6987862,6841495.350000001
4700.0,-57.3628552,-88.5717176,6841451.640000001
4720.0,-56.0903694,-88.4587648,6841405.49
4740.0,-54.817536499999996,-88.35838249999999,6841356.82
4760.0,-53.544385899999995,-88.2692392,6841305.5600000005
4780.0,-52.270942899999994,-88.1901816,6841251.640000001
4800.0,-50.997229499999996,-88.12020559999999,6841194.97
4820.0,-49.7232645,-88.05843279999999,6841135.49
4840.0,-48.4490645,-88.00409119999999,6841073.11
4860.0,-47.174644,-87.9564994,6841007.75
4880.0,-45.9000158,-87.9150538,6840939.36
4900.0,-44.625191,-87.8792175,6840867.84
4920.0,-43.3501796,-87.8485109,6840793.140000001
4940.0,-42.0749904,-87.8225049,6840715.17
4960.0,-40.799631399999996,-87.8008133,6840633.890000001
4980.0,-39.5241095,-87.7830881,6840549.21
5000.0,-38.2484311,-87.7690147,6840461.08
5020.0,-36.9726019,-87.7583073,6840369.45
5040.0,-35.696627,-87.7507062,6840274.24
5060.0,-34.420511,-87.7459744,6840175.42
5080.0,-33.1442584,-87.743895,6840072.92
5100.0,-31.867872799999997,-87.7442689,6839966.7
5120.0,-30.591358,-87.7469133,6839856.71
5140.0,-29.314717299999998,-87.7516591,6839742.91
5160.0,-28.037953599999998,-87.7583504,6839625.26
5180.0,-26.76107,-87.7668423,6839503.73
5200.0,-25.4840691,-87.7770003,6839378.28
5220.0,-24.206953499999997,-87.7886989,6839248.890000001
5240.0,-22.9297255,-87.8018209,6839115.5600000005
5260.0,-21.652387599999997,-87.81625629999999,6838978.25
5280.0,-20.3749418,-87.83190189999999,6838836.97
5300.0,-19.0973904,-87.8486602,6838691.72
5320.0,-17.819735299999998,-87.8664392,6838542.5
5340.0,-16.5419786,-87.8851517,6838389.33
5360.0,-15.2641221,-87.9047147,6838232.22
5380.0,-13.9861677,-87.9250491,6838071.19
5400.0,-12.7081173,-87.946079,6837906.2700000005
5420.0,-11.4299728,-87.9677317,6837737.51
5440.0,-10.1517359,-87.9899372,6837564.92
5460.0,-8.873408399999999,-88.0126277,6837388.57
5480.0,-7.5949922,-88.0357375,6837208.51
5500.0,-6.316489,-88.0592025,6837024.79
5520.0,-5.0379007,-88.0829602,6836837.48
5540.0,-3.7592290999999998,-88.1069492,6836646.65
5560.0,-2.4804760999999997,-88.13110909999999,6836452.37
5580.0,-1.2016434999999999,-88.1553801,6836254.72
5600.0,0.0772667,-88.1797028,6836053.79
5620.0,1.3562526,-88.2040182,6835849.68
5640.0,2.6353122,-88.22826719999999,6835642.47
5660.0,3.9144433,-88.2523902,6835432.29
5680.0,5.193644,-88.27632729999999,6835219.23
5700.0,6.472912,-88.3000179,6835003.43
5720.0,7.7522451,-88.3234003,6834785.0
5740.0,9.0316411,-88.3464115,6834564.07
5760.0,10.3110976,-88.3689871,6834340.8
5780.0,11.590612,-88.3910609,6834115.3100000005
5800.0,12.8701821,-88.4125644,6833887.7700000005
5820.0,14.149804999999999,-88.4334269,6833658.32
5840.0,15.4294783,-88.4535748,6833427.15
5860.0,16.709198999999998,-88.4729315,6833194.41
5880.0,17.9889644,-88.4914168,6832960.29
5900.0,19.268771299999997,-88.5089465,6832724.96
5920.0,20.548616799999998,-88.52543209999999,6832488.63
5940.0,21.8284976,-88.54077989999999,6832251.48
5960.0,23.1084104,-88.554891,6832013.71
5980.0,24.388351699999998,-88.5676601,6831775.53
6000.0,25.6683177,-88.5789753,6831537.140000001
6020.0,26.9483048,-88.588717,6831298.75
6040.0,28.2283089,-88.596757,6831060.5600000005
6060.0,29.5083256,-88.60295789999999,6830822.79
6080.0,30.7883504,-88.6071717,6830585.63
6100.0,32.0683784,-88.60923849999999,6830349.32
6120.0,33.3484045,-88.6089855,6830114.05
6140.0,34.6284232,-88.606225,6829880.04
6160.0,35.9084285,-88.60075259999999,6829647.5200000005
6180.0,37.188414,-88.59234579999999,6829416.71
6200.0,38.468373,-88.58076059999999,6829187.82
6220.0,39.7482979,-88.5657298,6828961.08
6240.0,41.0281808,-88.5469591,6828736.71
6260.0,42.308012999999995,-88.524124,6828514.94
6280.0,43.5877848,-88.4968651,6828295.98
6300.0,44.8674859,-88.4647835,6828080.05
6320.0,46.1471046,-88.4274349,6827867.37
6340.0,47.426628199999996,-88.3843227,6827658.15
6360.0,48.706042499999995,-88.3348899,6827452.62
6380.0,49.985331699999996,-88.27850939999999,6827250.98
6400.0,51.2644781,-88.2144727,6827053.45
6420.0,52.543461699999995,-88.14197539999999,6826860.24
6440.0,53.82226,-88.0601009,6826671.57
6460.0,55.1008474,-87.9677999,6826487.62
6480.0,56.3791946,-87.8638647,6826308.62
6500.0,57.6572679,-87.7468986,6826134.75
6520.0,58.9350283,-87.6152769,6825966.2
6540.0,60.212430399999995,-87.46709849999999,6825803.16
6560.0,61.4894208,-87.30012459999999,6825645.79
6580.0,62.765936399999994,-87.1116993,6825494.29
6600.0,64.0419019,-86.8986492,6825348.79
6620.0,65.3172269,-86.6571498,6825209.46
6640.0,66.5918014,-86.3825507,6825076.45
6660.0,67.8654906,-86.0691404,6824949.9
6680.0,69.13812709999999,-85.7098268,6824829.94
6700.0,70.4095004,-85.2956956,6824716.7
6720.0,71.6793424,-84.81538929999999,6824610.29
6740.0,72.94730559999999,-84.25421519999999,6824510.83
6760.0,74.212932,-83.5928373,6824418.41
6780.0,75.47560539999999,-82.805308,6824333.12
6800.0,76.73447689999999,-81.8560213,6824255.0600000005
6820.0,77.98834599999999,-80.6948468,6824184.3
6840.0,79.23545879999999,-79.24906899999999,6824120.93
6860.0,80.4731565,-77.4094811,6824065.0200000005
6880.0,81.6972219,-75.0052717,6824016.63
6900.0,82.9005949,-71.7564043,6823975.8
6920.0,84.07065759999999,-67.1790468,6823942.58
6940.0,85.1830696,-60.3936834,6823917.0
6960.0,86.1870295,-49.77019440000001,6823899.100000001
6980.0,86.9726407,-32.67203620000001,6823888.9
7000.0,87.3389265,-7.7242008000000055,6823886.41
7020.0,87.1211168,18.610243800000006,6823891.63
7040.0,86.42440769999999,37.86931609999999,6823904.5600000005
7060.0,85.46436729999999,49.92930989999999,6823925.19
7080.0,84.37423419999999,57.536585099999996,6823953.5
7100.0,83.2164433,62.593327999999985,6823989.46
7120.0,82.0203946,66.1371868,6824033.03
7140.0,80.8010029,68.73297209999998,6824084.18
7160.0,79.5664536,70.7029531,6824142.850000001
7180.0,78.32155709999999,72.24105159999999,6824208.99
7200.0,77.0693058,73.46978250000001,6824282.53
7220.0,75.8116514,74.4698927,6824363.390000001
7240.0,74.5499177,75.29656510000001,6824451.49
7260.0,73.28503289999999,75.9887008,6824546.73
7280.0,72.01766649999999,76.5744656,6824649.01
7300.0,70.748313,77.07472999999999,6824758.22
7320.0,69.4773458,77.50527439999996,6824874.24
7340.0,68.20505179999999,77.87824390000003,6824996.93
7360.0,66.9316551,78.20313390000001,6825126.18
7380.0,65.6573334,78.4874729,6825261.83
7400.0,64.3822295,78.73730469999998,6825403.75
7420.0,63.1064593,78.95753669999999,6825551.78
7440.0,61.8301181,79.1521942,6825705.76
7460.0,60.553284899999994,79.32460960000003,6825865.54
7480.0,59.2760258,79.47756570000001,6826030.94
7500.0,57.9983965,79.61340389999998,6826201.79
7520.0,56.7204445,79.73410869999998,6826377.91
7540.0,55.4422103,79.84137320000002,6826559.12
7560.0,54.1637291,79.93665069999997,6826745.22
7580.0,52.8850312,80.02119590000001,6826936.0200000005
7600.0,51.6061431,80.09609769999997,6827131.32
7620.0,50.3270882,80.162306,6827330.93
7640.0,49.047886899999995,80.22065320000002,6827534.63
7660.0,47.7685575,80.27187179999999,6827742.22
7680.0,46.4891162,80.31660970000001,6827953.5
7700.0,45.209577499999995,80.3554413,6828168.24
7720.0,43.9299545,80.38887849999998,6828386.24
7740.0,42.6502589,80.41737890000002,6828607.28
7760.0,41.370501399999995,80.4413528,6828831.12
7780.0,40.090691799999995,80.46116970000003,6829057.57
7800.0,38.8108388,80.4771629,6829286.390000001
7820.0,37.5309507,80.48963449999997,6829517.350000001
7840.0,36.2510348,80.49885870000003,6829750.22
7860.0,34.9710981,80.50508530000002,6829984.76
7880.0,33.6911473,80.5085426,6830220.72
7900.0,32.4111883,80.50943960000001,6830457.88
7920.0,31.131227199999998,80.5079682,6830696.0
7940.0,29.8512691,80.50430519999998,6830934.88
7960.0,28.5713193,80.49861379999999,6831174.33
7980.0,27.291382499999997,80.49104499999999,6831414.16
8000.0,26.0114628,80.481739,6831654.18
8020.0,24.7315643,80.47082619999998,6831894.18
8040.0,23.451691,80.4584284,6832133.97
8060.0,22.1718466,80.4446595,6832373.34
8080.0,20.892034499999998,80.42962649999998,6832612.08
8100.0,19.6122583,80.41343,6832850.0200000005
8120.0,18.3325212,80.396165,6833086.96
8140.0,17.0528263,80.37792130000003,6833322.74
8160.0,15.773176699999999,80.35878430000002,6833557.17
8180.0,14.4935751,80.3388352,6833790.100000001
8200.0,13.214024199999999,80.3181515,6834021.36
8220.0,11.934526799999999,80.29680769999999,6834250.8
8240.0,10.6550852,80.2748752,6834478.25
8260.0,9.3757019,80.25242320000001,6834703.57
8280.0,8.0963794,80.2295183,6834926.61
8300.0,6.8171197999999995,80.20622559999998,6835147.22
8320.0,5.5379255,80.18260829999997,6835365.28
8340.0,4.2587985999999995,80.1587285,6835580.65
8360.0,2.9797412,80.1346471,6835793.22
8380.0,1.7007554,80.11042420000001,6836002.87
8400.0,0.42184299999999997,80.08611919999998,6836209.48
8420.0,-0.8569937999999999,80.06179150000003,6836412.95
8440.0,-2.1357532999999997,80.03750000000002,6836613.17
8460.0,-3.4144335,80.01330410000003,6836810.05
8480.0,-4.6930325999999996,79.98926319999998,6837003.49
8500.0,-5.9715488,79.9654377,6837193.41
8520.0,-7.2499801999999995,79.9418885,6837379.73
8540.0,-8.5283251,79.91867789999998,6837562.37
8560.0,-9.806581699999999,79.89586930000002,6837741.2700000005
8580.0,-11.0847483,79.87352809999999,6837916.37
8600.0,-12.362822999999999,79.85172119999999,6838087.600000001
8620.0,-13.640804,79.83051820000003,6838254.92
8640.0,-14.9186897,79.80999079999998,6838418.29
8660.0,-16.196478,79.79021399999999,6838577.67
8680.0,-17.474167299999998,79.7712659,6838733.04
8700.0,-18.7517556,79.75322829999999,6838884.36
8720.0,-20.029241,79.7361874,6839031.63
8740.0,-21.306621399999997,79.72023360000003,6839174.84
8760.0,-22.583895,79.70546289999999,6839313.96
8780.0,-23.8610595,79.69197689999999,6839449.0200000005
8800.0,-25.1381126,79.67988350000002,6839580.01
8820.0,-26.415052199999998,79.6692979,6839706.95
8840.0,-27.6918756,79.66034330000002,6839829.86
8860.0,-28.9685803,79.6531516,6839948.74
8880.0,-30.2451635,79.64786470000001,6840063.65
8900.0,-31.5216221,79.64463560000002,6840174.59
8920.0,-32.7979531,79.64362929999999,6840281.62
8940.0,-34.0741528,79.64502490000001,6840384.7700000005
8960.0,-35.3502176,79.64901680000003,6840484.09
8980.0,-36.6261432,79.65581689999999,6840579.62
9000.0,-37.9019251,79.66565639999999,6840671.42
9020.0,-39.177558399999995,79.67878859999996,6840759.55
9040.0,-40.453037599999995,79.69549180000001,6840844.05
9060.0,-41.7283566,79.71607240000003,6840925.01
9080.0,-43.003508499999995,79.74086890000001,6841002.47
9100.0,-44.2784858,79.7702564,6841076.5
9120.0,-45.55328,79.80465190000001,6841147.18
9140.0,-46.827881399999995,79.84452039999996,6841214.5600000005
9160.0,-48.1022793,79.8903823,6841278.73
9180.0,-49.3764614,79.94282199999998,6841339.75
9200.0,-50.650413699999994,80.00249839999998,6841397.7
9220.0,-51.9241203,80.0701573,6841452.65
9240.0,-53.197562899999994,80.14664619999996,6841504.68
9260.0,-54.4707206,80.23293289999998,6841553.87
9280.0,-55.743569,80.33012719999999,6841600.3
9300.0,-57.016079999999995,80.43950869999998,6841644.05
9320.0,-58.2882208,80.56256020000001,6841685.19
9340.0,-59.5599527,80.70101030000001,6841723.79
9360.0,-60.831230299999994,80.85688649999997,6841759.95
9380.0,-62.1019995,81.0325823,6841793.72
9400.0,-63.3721958,81.23094470000001,6841825.19
9420.0,-64.6417412,81.45538569999997,6841854.43
9440.0,-65.9105414,81.71003059999998,6841881.5
9460.0,-67.1784806,81.99991310000001,6841906.48
9480.0,-68.4454153,82.33123949999998,6841929.43
9500.0,-69.7111661,82.71174930000001,6841950.4
9520.0,-70.9755053,83.15121699999997,6841969.45
9540.0,-72.2381405,83.66216270000001,6841986.640000001
9560.0,-73.4986893,84.26087999999999,6842002.0200000005
9580.0,-74.7566432,84.9689578,6842015.65
9600.0,-76.0113113,85.81559170000003,6842027.58
9620.0,-77.2617319,86.8412007,6842037.86
9640.0,-78.506528,88.10327669999998,6842046.5200000005
9660.0,-79.7436609,89.68620909999999,6842053.62
9680.0,-80.96999,91.7185,6842059.18
9700.0,-82.1804403,94.4043762,6842063.24
9720.0,-83.3663236,98.08472289999997,6842065.83
9740.0,-84.5117018,103.3593611,6842067.0
9760.0,-85.584947,111.33133420000001,6842066.76
9780.0,-86.5187033,123.99902729999997,6842065.15
9800.0,-87.17129419999999,144.0543925,6842062.17
9820.0,-87.32808589999999,170.61703219999998,6842057.84
9840.0,-86.9125936,-165.2030534,6842052.16
9860.0,-86.1037886,-148.9116464,6842045.13
9880.0,-85.092421,-138.7715163,6842036.75
9900.0,-83.9797214,-132.2518788,6842027.0200000005
9920.0,-82.81259229999999,-127.8257558,6842015.91
9940.0,-81.6137212,-124.6679303,6842003.42
9960.0,-80.3949791,-122.3215161,6841989.53
9980.0,-79.1630607,-120.5203186,6841974.22
10000.0,-77.9219894,-119.1010218,6841957.44
10020.0,-76.67431479999999,-117.95869409999999,6841939.16
10040.0,-75.4217242,-117.02317559999999,6841919.36
10060.0,-74.1653766,-116.2459274,6841897.98
10080.0,-72.90609239999999,-115.59237089999999,6841874.99
10100.0,-71.6444683,-115.0372417,6841850.34
10120.0,-70.3809477,-114.56167149999999,6841823.99
10140.0,-69.1158672,-114.15129479999999,6841795.88
10160.0,-67.849486,-113.7949881,6841765.96
10180.0,-66.5820076,-113.4840074,6841734.18
10200.0,-65.31359309999999,-113.2113866,6841700.47
10220.0,-64.0443721,-112.97150889999999,6841664.7700000005
10240.0,-62.7744497,-112.759796,6841627.01
10260.0,-61.503912199999995,-112.572479,6841587.13
10280.0,-60.232830799999995,-112.40642749999999,6841545.05
10300.0,-58.961264799999995,-112.25901999999999,6841500.71
10320.0,-57.689264099999995,-112.1280444,6841454.03
10340.0,-56.4168708,-112.0116214,6841404.94
10360.0,-55.144120699999995,-111.9081437,6841353.350000001
10380.0,-53.871044499999996,-111.81622879999999,6841299.2
10400.0,-52.597668299999995,-111.7346807,6841242.4
10420.0,-51.324014899999995,-111.66245939999999,6841182.890000001
10440.0,-50.0501041,-111.5986561,6841120.58
10460.0,-48.7759529,-111.54247319999999,6841055.41
10480.0,-47.5015764,-111.4932073,6840987.3100000005
10500.0,-46.226987699999995,-111.4502361,6840916.19
10520.0,-44.9521985,-111.41300629999999,6840842.0
10540.0,-43.6772189,-111.3810245,6840764.66
10560.0,-42.4020582,-111.35384909999999,6840684.11
10580.0,-41.1267243,-111.3310836,6840600.2700000005
10600.0,-39.851224599999995,-111.31237069999999,6840513.100000001
10620.0,-38.5755656,-111.29738739999999,6840422.5200000005
10640.0,-37.299752999999995,-111.28584099999999,6840328.48
10660.0,-36.0237923,-111.2774654,6840230.92
10680.0,-34.7476881,-111.27201799999999,6840129.78
10700.0,-33.4714449,-111.2692769,6840025.0200000005
10720.0,-32.1950666,-111.26903879999999,6839916.58
10740.0,-30.918557,-111.2711166,6839804.43
10760.0,-29.6419194,-111.2753381,6839688.5200000005
10780.0,-28.365157,-111.281544,6839568.8
10800.0,-27.088272699999997,-111.2895868,6839445.26
